person,personLabel,father,fatherLabel,mother,motherLabel,spouse,spouseLabel,child,childLabel
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q4682218,Turki bin Abdullah Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q5431088,Faisal bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q5431088,Faisal bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q5431088,Faisal bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q6943650,Mutaib bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q6943650,Mutaib bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q6943650,Mutaib bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q12223041,Abdulaziz bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q12223041,Abdulaziz bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q12223041,Abdulaziz bin Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q12243175,Mishaal bin Abdullah Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q12243175,Mishaal bin Abdullah Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q12243175,Mishaal bin Abdullah Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q39053932,Sultan bin Abdullah bin Aziz Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q39053932,Sultan bin Abdullah bin Aziz Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q39053932,Sultan bin Abdullah bin Aziz Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q99205504,Abeer bint Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q99205504,Abeer bint Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q99205504,Abeer bint Abdullah
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q54967144,Alanoud Al-Fayez,http://www.wikidata.org/entity/Q130482174,Hala bint Abdullah bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q130482174,Hala bint Abdullah bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q130482174,Hala bint Abdullah bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q4666204,Abdulrahman bin Musa'id,http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q99205504,Abeer bint Abdullah,http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q100579253,Hessa bint Trad Al Shaalan,http://www.wikidata.org/entity/Q12231210,Fahd bin Turki Al Saud,http://www.wikidata.org/entity/Q55980039,Q55980039
http://www.wikidata.org/entity/Q1441884,Adila bint Abdulla Al Saud,http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,http://www.wikidata.org/entity/Q102205480,Aida Fustuq,http://www.wikidata.org/entity/Q5431087,Faisal bin Abdullah bin Mohammed Al Saud,,
http://www.wikidata.org/entity/Q401645,Ahmed bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,,,http://www.wikidata.org/entity/Q4665818,Abdulaziz bin Ahmed Al Saud
http://www.wikidata.org/entity/Q401645,Ahmed bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,,,http://www.wikidata.org/entity/Q22690359,Nayef bin Ahmed Al Saud
http://www.wikidata.org/entity/Q401645,Ahmed bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,,,http://www.wikidata.org/entity/Q67188262,Q67188262
http://www.wikidata.org/entity/Q20385123,Ahmed bin Abdullah Al Thunayan,http://www.wikidata.org/entity/Q108113176,Abdullah bin Abdullah bin Thunayan Al Saud,,,,,,
http://www.wikidata.org/entity/Q21014402,Ahmed bin Fahd bin Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q5429531,Fahd bin Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q93119034,Nouf bint Khaled bin Abdullah bin Abdulrahman Al Saud,,,,
http://www.wikidata.org/entity/Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,,,,
http://www.wikidata.org/entity/Q16119071,Ahmed bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q65227713,Ahmed bin Sultan bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q315587,Sultan bin Abdulaziz,,,,,,
http://www.wikidata.org/entity/Q4704127,Al Jawhara bint Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q1527923,Khalid ibn Abdullah,,
http://www.wikidata.org/entity/Q100728676,Al Jawhara bint Fahd Al Saud,http://www.wikidata.org/entity/Q12231232,Q12231232,,,,,,
http://www.wikidata.org/entity/Q4704128,Al Jawhara bint Ibrahim Al Ibrahim,http://www.wikidata.org/entity/Q12181703,Q12181703,,,http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4665291,Abdulaziz bin Fahad bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,,,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q208301,Khalid of Saudi Arabia
http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,,,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1975943,Muhammad bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,,,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q12223794,Abdul Muhsin bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,,,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q62094755,Al-Bandari Bint Abdul Rahman Al-Faisal,http://www.wikidata.org/entity/Q98418867,Abdul Rahman Al Faisal,http://www.wikidata.org/entity/Q16933359,Moudi bint Khalid Al Saud,,,,
http://www.wikidata.org/entity/Q4702270,Al-Bandari bint Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,http://www.wikidata.org/entity/Q12199308,Bandar bin Muhammad Al-Saud,,
http://www.wikidata.org/entity/Q114259018,Al-Jawhara bint Fahd bin Khalid Al Saud,,,,,,,,
http://www.wikidata.org/entity/Q20396215,Al-Mu'tasim bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q20386059,Al-Muntasir bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q110260183,Madawi bint Al Muntasir Al Saud
http://www.wikidata.org/entity/Q135419736,Al-Waleed bin Khalid Al-Saud,http://www.wikidata.org/entity/Q6399403,Khaled bin Talal bin Abdul Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q22686307,Al-Waleed bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q98150162,Aljohara bint Mohammad bin Saad bin Mohammad bin Saud bin Abdul Rahman Al-Saud,,,,,http://www.wikidata.org/entity/Q20399144,Turki bin Mohamed bin Fahd Al Saud,,
http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q712690,Talal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q40889378,Mona Al Solh,http://www.wikidata.org/entity/Q4117031,Ameera al-Taweel,http://www.wikidata.org/entity/Q23907942,Reem bint al-Waleed bin Talal
http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q712690,Talal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q40889378,Mona Al Solh,http://www.wikidata.org/entity/Q106916742,Dalal bint Saud Al Saud,http://www.wikidata.org/entity/Q23907942,Reem bint al-Waleed bin Talal
http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q712690,Talal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q40889378,Mona Al Solh,http://www.wikidata.org/entity/Q4117031,Ameera al-Taweel,http://www.wikidata.org/entity/Q61679974,Khaled bin Alwaleed bin Talal Al Saud
http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q712690,Talal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q40889378,Mona Al Solh,http://www.wikidata.org/entity/Q106916742,Dalal bint Saud Al Saud,http://www.wikidata.org/entity/Q61679974,Khaled bin Alwaleed bin Talal Al Saud
http://www.wikidata.org/entity/Q12228536,Amr bin Mohammed Al Faisal Al Saud,http://www.wikidata.org/entity/Q6893450,Mohammed bin Faisal Al Saud,,,,,,
http://www.wikidata.org/entity/Q25336685,Anud bint Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,,
http://www.wikidata.org/entity/Q20383955,Bader bin Saud bin Mohammed Al-Saud,http://www.wikidata.org/entity/Q54861686,Q54861686,,,,,,
http://www.wikidata.org/entity/Q12197696,Badr Bin Muhammad Bin Abdullah Bin Jalawi Al Saud,,,,,,,,
http://www.wikidata.org/entity/Q12197694,Badr bin Abdul Muhsin bin Abdulaziz,http://www.wikidata.org/entity/Q12223794,Abdul Muhsin bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q4120307,Badr bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q22690484,Haya bint Sa'ad Al Sudairi,,,,
http://www.wikidata.org/entity/Q46706439,Badr bin Abdullah bin Mohammed Al Farhan,,,,,,,,
http://www.wikidata.org/entity/Q16123102,Badr bin Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,,,,,,
http://www.wikidata.org/entity/Q12197692,Badr bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q12243172,Q12243172
http://www.wikidata.org/entity/Q12199301,Bandar Al-Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,,,,
http://www.wikidata.org/entity/Q4854440,Bandar bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q4119453,Faisal bin Bandar Al Saud
http://www.wikidata.org/entity/Q4854440,Bandar bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q4687985,Khalid bin Bandar Al Saud
http://www.wikidata.org/entity/Q4854440,Bandar bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12223020,Abdulaziz bin Bandar Al Saud
http://www.wikidata.org/entity/Q4854440,Bandar bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q60195440,Abdullah bin Bandar bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q4854440,Bandar bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q63122112,Turki bin Bandar Al Saud
http://www.wikidata.org/entity/Q12199308,Bandar bin Muhammad Al-Saud,http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,,,http://www.wikidata.org/entity/Q4702270,Al-Bandari bint Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q12202369,Q12202369
http://www.wikidata.org/entity/Q56759639,Bandar bin Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q556137,Bandar bin Sultan,http://www.wikidata.org/entity/Q315587,Sultan bin Abdulaziz,,,http://www.wikidata.org/entity/Q2795275,Haifa bint Faisal,http://www.wikidata.org/entity/Q616695,Khalid bin Bandar bin Sultan Al Saud
http://www.wikidata.org/entity/Q556137,Bandar bin Sultan,http://www.wikidata.org/entity/Q315587,Sultan bin Abdulaziz,,,http://www.wikidata.org/entity/Q2795275,Haifa bint Faisal,http://www.wikidata.org/entity/Q7306919,Reema Bint Bandar Al Saud
http://www.wikidata.org/entity/Q556137,Bandar bin Sultan,http://www.wikidata.org/entity/Q315587,Sultan bin Abdulaziz,,,http://www.wikidata.org/entity/Q2795275,Haifa bint Faisal,http://www.wikidata.org/entity/Q104520507,Faisal bin Bandar bin Sultan Al Saud
http://www.wikidata.org/entity/Q3953644,Bandar ibn Khalid Al-Faisal Al Saud,http://www.wikidata.org/entity/Q371263,Khalid bin Faisal,,,,,,
http://www.wikidata.org/entity/Q620518,Basmah bint Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q106916742,Dalal bint Saud Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q23907942,Reem bint al-Waleed bin Talal
http://www.wikidata.org/entity/Q106916742,Dalal bint Saud Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q61679974,Khaled bin Alwaleed bin Talal Al Saud
http://www.wikidata.org/entity/Q50825607,Fahad bin Abdallah bin Muhammad Al Saud al-Kabir,http://www.wikidata.org/entity/Q22688749,Q22688749,http://www.wikidata.org/entity/Q7445959,Seeta bint Abdulaziz Al Saud,,,,
http://www.wikidata.org/entity/Q12231207,Fahad bin Badr bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120307,Badr bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q12231217,Fahad bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q12231223,Fahd bin Abdul Rahman bin Faisal Al Saud,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,,,,
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q4704128,Al Jawhara bint Ibrahim Al Ibrahim,http://www.wikidata.org/entity/Q373425,Faisal bin Fahd
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q136031796,AlAnoud,http://www.wikidata.org/entity/Q373425,Faisal bin Fahd
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q4704128,Al Jawhara bint Ibrahim Al Ibrahim,http://www.wikidata.org/entity/Q1951883,Mohammad Bin Fahd
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q136031796,AlAnoud,http://www.wikidata.org/entity/Q1951883,Mohammad Bin Fahd
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q4704128,Al Jawhara bint Ibrahim Al Ibrahim,http://www.wikidata.org/entity/Q4665291,Abdulaziz bin Fahad bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q136031796,AlAnoud,http://www.wikidata.org/entity/Q4665291,Abdulaziz bin Fahad bin Abdulaziz Al Saud
